41901357, City of Hartford, 1281, 2.766679664723678
41901341, Wilton, 190044, 4.287645454286221
41901337, Woodbridge, 190075, 7.209986817551881
41901355, Windsor, 117295, 1.965831435348687
41901305, Stonington, 355395, 0.23348029283034558
41901305, Stonington, 1323, 0.23348029283034558
41901330, Monroe, 190003, 0.05168594371021381
41901313, Canterbury, 190125, 8.02249552449596
41901313, Pomfret, 190133, 6.343707709554214
41901313, Woodstock, 190152, 8.350484265647182
41901313, Lisbon, 190052, 3.3366160457766947
41901313, Brooklyn, 190124, 5.564544349281104
41901313, Southbridge, 117316, 0.00722033025288667
41901313, South Woodstock, 1296, 1.6789622171796041
41901324, Lisbon, 190052, 0.01011241734834475
41901327, Woodmont, 189935, 4.641852171619195
41901327, Milford, 190117, 10.631711073632589
41901307, Saybrook Manor, 1318, 1.6291909699591347
41901307, Westbrook Center, 1319, 3.0260897625461536
41901307, Old Saybrook Center, 1313, 2.590674481102295
41901307, Westbrook, 190082, 3.0263864920633377
41901307, Fenwick, 1343, 2.570975918327809
41901307, Old Saybrook, 190100, 11.701272569776943
41901474, Monroe, 190003, 0.11619558682367194
41901435, Bolton Notch State Park, 344744, 0.017532933107757918
41901435, Hop River State Park Trail, 344745, 3.4165266660148137
41901435, Hampden, 117221, 0.5430204054356136
41901435, Bolton, 190103, 1.0071848414451219
41901435, Somers, 190104, 8.424238010364949
41901435, Central Somers, 1325, 1.2677345877568915
41901435, Ellington, 190105, 7.28998950337816
41901435, Vernon, 190114, 7.120855456937482
41901445, Norwich, 1288, 7.286995282341273
41901445, Scotland, 190110, 5.174976799911543
41901445, Canterbury, 190125, 1.2141022438348894
41901445, South Windham, 1302, 0.5126319128313248
41901445, Sprague, 190154, 4.902236194784106
41901445, Willimantic, 1298, 2.0647049780894027
41901445, Windham, 190158, 6.402014860758219
41901432, Wolcott, 190147, 8.846355836660578
41901425, Kensington, 189960, 0.8074944685062019
41901425, Berlin, 190078, 3.0660857802003387
41901425, City of Hartford, 1281, 3.473534999843222
41901425, Wethersfield, 1280, 9.653659410010286
41901425, Town of Rocky Hill, 1290, 9.52404234243423
41901372, Ashford, 190016, 0.011210485824814369
41901372, Stafford, 190107, 2.3137408636869465
41901372, Union, 190109, 6.124444741881305
41901394, Monroe, 190003, 0.12624375778028302
41901394, Oxford, 190118, 8.120668683759185
41901403, Norwich, 1288, 3.918654134501549
41901403, Franklin, 190068, 7.144176704223849
41901403, Bozrah, 190086, 4.959657343352102
41901403, Willimantic, 1298, 1.2269557155955693
41901403, Lebanon, 190051, 10.156962063481346
41901403, Windham, 190158, 1.2385549350830307
41901404, Brooklyn, 190124, 8.899623949827909
41901404, Hampton, 190064, 2.4041876142487073
41901404, East Brooklyn, 1286, 1.9491127627075409
41901404, Killingly, 190050, 0.3823923812076422
41901404, Danielson, 1284, 0.4106905468300447
41901404, Canterbury, 190125, 1.259044136410071
41901392, New Canaan, 190004, 6.891921597222213
41910637, Town Of North Salem, 150511, 1.4532877820542665
41901340, Ashford, 190016, 0.5839672168098878
41901340, Sturbridge, 117389, 0.0035070357778620126
41901340, Union, 190109, 14.015466586714048
41901340, Holland, 117217, 0.08971129426819749
41901320, Stonington, 355395, 0.09427348991049878
41901320, Stonington, 1323, 0.09427348991049878
41901336, Trumbull, 190041, 1.223422114502273
41901336, Bridgeport, 190032, 1.2620266408833436
41901336, Stratford, 190040, 7.491320263536795
41901318, Enfield, 189999, 16.5466933886055
41901318, Southwood Acres, 1327, 4.414819078457461
41901318, Hazardville, 1326, 1.237199520364677
41901318, Thompsonville, 1320, 3.5468448254215756
41901318, East Windsor, 190049, 1.417864033484473
41901318, Sherwood Manor, 1312, 2.3562583919202402
41901419, Duxbury, 117489, 12.726227322543947
41901480, Monroe, 190003, 1.447603500338412
41901480, Shelton, 190037, 0.6864174179673471
41901400, Warren, 190143, 7.25646593883044
41901338, Newtown, 190006, 1.2174230291319854
41901379, South Coventry, 1299, 0.048361410585252236
41901379, Coventry, 190062, 4.548383412302458
41901379, Storrs, 1300, 1.1126182283241168
41901379, Mansfield, 190063, 4.944956938092387
41901379, Tolland, 190108, 6.874310012314275
41901379, Willington, 190115, 8.988224477385117
41901385, Glastonbury, 190008, 2.250964568909222
41901385, East Hartford, 1340, 6.711243861295596
41901385, Manchester, 190010, 0.312411086813027
41901322, Trumbull, 190041, 2.2707611758752444
41910596, East Boston, 308533, 5.436483540437422
